Timestamp,Device, avail, block, Cmode, dev_asset_chg, dev_asset_rem, estop, execution, line, mode, msg, power, program, tool_id
5/28/2016 15:06:39:601,VMC-3Axis, AVAILABLE, X1.830202 Y0.471658, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 62, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:39:820,VMC-3Axis, AVAILABLE, X1.866169 Y0.286284, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 63, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:40:019,VMC-3Axis, AVAILABLE, X1.866169 Y0.286284, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 63, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:40:222,VMC-3Axis, AVAILABLE, X1.866169 Y0.286284, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 63, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:40:425,VMC-3Axis, AVAILABLE, X1.883429 Y0.098443, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 64, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:40:656,VMC-3Axis, AVAILABLE, X1.883429 Y0.098443, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 64, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:40:886,VMC-3Axis, AVAILABLE, X1.881850 Y-0.089983, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 65, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:41:097,VMC-3Axis, AVAILABLE, X1.881850 Y-0.089983, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 65, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:41:300,VMC-3Axis, AVAILABLE, X1.861487 Y-0.277110, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 66, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:41:500,VMC-3Axis, AVAILABLE, X1.861487 Y-0.277110, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 66, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:41:710,VMC-3Axis, AVAILABLE, X1.822584 Y-0.461074, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 67, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:41:937,VMC-3Axis, AVAILABLE, X1.822584 Y-0.461074, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 67, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:42:160,VMC-3Axis, AVAILABLE, X1.822584 Y-0.461074, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 67, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:42:371,VMC-3Axis, AVAILABLE, X1.765567 Y-0.640043, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 68, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:42:574,VMC-3Axis, AVAILABLE, X1.765567 Y-0.640043, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 68, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:42:785,VMC-3Axis, AVAILABLE, X1.691046 Y-0.812243, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 69, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:42:988,VMC-3Axis, AVAILABLE, X1.691046 Y-0.812243, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 69, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:43:191,VMC-3Axis, AVAILABLE, X1.599802 Y-0.975966, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 70, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:43:390,VMC-3Axis, AVAILABLE, X1.599802 Y-0.975966, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 70, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:43:593,VMC-3Axis, AVAILABLE, X1.599802 Y-0.975966, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 70, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:43:804,VMC-3Axis, AVAILABLE, X1.492781 Y-1.129597, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 71, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:44:023,VMC-3Axis, AVAILABLE, X1.492781 Y-1.129597, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 71, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:44:242,VMC-3Axis, AVAILABLE, X1.371085 Y-1.271623, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 72, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:44:472,VMC-3Axis, AVAILABLE, X1.371085 Y-1.271623, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 72, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:44:671,VMC-3Axis, AVAILABLE, X1.235962 Y-1.400651, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 73, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:44:867,VMC-3Axis, AVAILABLE, X1.235962 Y-1.400651, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 73, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:45:078,VMC-3Axis, AVAILABLE, X1.088788 Y-1.515420, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 74, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:45:332,VMC-3Axis, AVAILABLE, X1.088788 Y-1.515420, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 74, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:45:546,VMC-3Axis, AVAILABLE, X1.088788 Y-1.515420, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 74, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:45:750,VMC-3Axis, AVAILABLE, X0.931060 Y-1.614814, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 75, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:45:957,VMC-3Axis, AVAILABLE, X0.931060 Y-1.614814, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 75, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:46:167,VMC-3Axis, AVAILABLE, X0.764375 Y-1.697873, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 76, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:46:382,VMC-3Axis, AVAILABLE, X0.764375 Y-1.697873, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 76, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:46:593,VMC-3Axis, AVAILABLE, X0.590417 Y-1.763805, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 77, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:46:800,VMC-3Axis, AVAILABLE, X0.590417 Y-1.763805, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 77, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:47:039,VMC-3Axis, AVAILABLE, X0.410939 Y-1.811986, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 78, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:47:246,VMC-3Axis, AVAILABLE, X0.410939 Y-1.811986, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 78, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:47:445,VMC-3Axis, AVAILABLE, X0.410939 Y-1.811986, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 78, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:47:656,VMC-3Axis, AVAILABLE, X0.227744 Y-1.841974, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 79, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:47:878,VMC-3Axis, AVAILABLE, X0.227744 Y-1.841974, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 79, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:48:121,VMC-3Axis, AVAILABLE, X0.042669 Y-1.853509, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 80, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:48:367,VMC-3Axis, AVAILABLE, X0.042669 Y-1.853509, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 80, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:48:570,VMC-3Axis, AVAILABLE, X-0.142432 Y-1.846515, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 81, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:48:773,VMC-3Axis, AVAILABLE, X-0.142432 Y-1.846515, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 81, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:48:984,VMC-3Axis, AVAILABLE, X-0.325712 Y-1.821102, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 82, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:49:195,VMC-3Axis, AVAILABLE, X-0.325712 Y-1.821102, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 82, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:49:394,VMC-3Axis, AVAILABLE, X-0.505345 Y-1.777563, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 83, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:49:597,VMC-3Axis, AVAILABLE, X-0.505345 Y-1.777563, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 83, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:49:835,VMC-3Axis, AVAILABLE, X-0.505345 Y-1.777563, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 83, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:50:039,VMC-3Axis, AVAILABLE, X-0.679544 Y-1.716373, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 84, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:50:253,VMC-3Axis, AVAILABLE, X-0.679544 Y-1.716373, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 84, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:50:476,VMC-3Axis, AVAILABLE, X-0.846583 Y-1.638180, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 85, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:50:675,VMC-3Axis, AVAILABLE, X-0.846583 Y-1.638180, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 85, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:51:035,VMC-3Axis, AVAILABLE, X-1.004807 Y-1.543802, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 86, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:51:265,VMC-3Axis, AVAILABLE, X-1.004807 Y-1.543802, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 86, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:51:507,VMC-3Axis, AVAILABLE, X-1.152658 Y-1.434218, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 87, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:51:707,VMC-3Axis, AVAILABLE, X-1.152658 Y-1.434218, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 87, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:51:910,VMC-3Axis, AVAILABLE, X-1.288680 Y-1.310553, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 88, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:52:148,VMC-3Axis, AVAILABLE, X-1.288680 Y-1.310553, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 88, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:52:355,VMC-3Axis, AVAILABLE, X-1.411541 Y-1.174073, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 89, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:52:570,VMC-3Axis, AVAILABLE, X-1.411541 Y-1.174073, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 89, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:52:789,VMC-3Axis, AVAILABLE, X-1.520043 Y-1.026170, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 90, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:53:347,VMC-3Axis, AVAILABLE, X-1.520043 Y-1.026170, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 90, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:53:562,VMC-3Axis, AVAILABLE, X-1.613134 Y-0.868344, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 91, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:53:769,VMC-3Axis, AVAILABLE, X-1.689918 Y-0.702194, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 92, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:54:00,VMC-3Axis, AVAILABLE, X-1.689918 Y-0.702194, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 92, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:54:203,VMC-3Axis, AVAILABLE, X-1.749664 Y-0.529396, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 93, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:54:406,VMC-3Axis, AVAILABLE, X-1.749664 Y-0.529396, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 93, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:54:664,VMC-3Axis, AVAILABLE, X-1.791812 Y-0.351691, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 94, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:54:882,VMC-3Axis, AVAILABLE, X-1.791812 Y-0.351691, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 94, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:55:105,VMC-3Axis, AVAILABLE, X-1.815979 Y-0.170864, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 95, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:55:320,VMC-3Axis, AVAILABLE, X-1.815979 Y-0.170864, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 95, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:55:523,VMC-3Axis, AVAILABLE, X-1.815979 Y-0.170864, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 95, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:55:785,VMC-3Axis, AVAILABLE, X-1.821965 Y0.011273, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 96, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:56:027,VMC-3Axis, AVAILABLE, X-1.809749 Y0.192897, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 97, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:56:242,VMC-3Axis, AVAILABLE, X-1.809749 Y0.192897, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 97, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:56:449,VMC-3Axis, AVAILABLE, X-1.809749 Y0.192897, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 97, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:56:648,VMC-3Axis, AVAILABLE, X-1.779492 Y0.372198, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 98, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:56:871,VMC-3Axis, AVAILABLE, X-1.779492 Y0.372198, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 98, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:57:097,VMC-3Axis, AVAILABLE, X-1.731538 Y0.547388, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 99, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:57:304,VMC-3Axis, AVAILABLE, X-1.731538 Y0.547388, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 99, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:57:535,VMC-3Axis, AVAILABLE, X-1.666402 Y0.716728, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 100, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:57:757,VMC-3Axis, AVAILABLE, X-1.666402 Y0.716728, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 100, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:57:976,VMC-3Axis, AVAILABLE, X-1.584774 Y0.878541, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 101, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:58:183,VMC-3Axis, AVAILABLE, X-1.584774 Y0.878541, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 101, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:58:386,VMC-3Axis, AVAILABLE, X-1.487506 Y1.031226, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 102, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:58:585,VMC-3Axis, AVAILABLE, X-1.487506 Y1.031226, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 102, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:58:789,VMC-3Axis, AVAILABLE, X-1.487506 Y1.031226, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 102, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:58:996,VMC-3Axis, AVAILABLE, X-1.375602 Y1.173279, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 103, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:59:218,VMC-3Axis, AVAILABLE, X-1.375602 Y1.173279, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 103, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:59:429,VMC-3Axis, AVAILABLE, X-1.250213 Y1.303305, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 104, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:59:632,VMC-3Axis, AVAILABLE, X-1.250213 Y1.303305, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 104, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:06:59:839,VMC-3Axis, AVAILABLE, X-1.112620 Y1.420033, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 105, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:00:066,VMC-3Axis, AVAILABLE, X-1.112620 Y1.420033, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 105, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:00:308,VMC-3Axis, AVAILABLE, X-0.964225 Y1.522325, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 106, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:00:554,VMC-3Axis, AVAILABLE, X-0.964225 Y1.522325, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 106, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:00:753,VMC-3Axis, AVAILABLE, X-0.806533 Y1.609194, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 107, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:00:960,VMC-3Axis, AVAILABLE, X-0.806533 Y1.609194, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 107, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:02:679,VMC-3Axis, AVAILABLE, X-0.293977 Y1.769750, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 110, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:02:890,VMC-3Axis, AVAILABLE, X-0.115699 Y1.788261, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 111, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:03:152,VMC-3Axis, AVAILABLE, X0.063336 Y1.788879, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 112, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:03:406,VMC-3Axis, AVAILABLE, X0.063336 Y1.788879, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 112, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:07:03:640,VMC-3Axis, AVAILABLE, X0.241340 Y1.771637, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 113, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
